1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,Family
3,18,12,0,22,44688.34320000005,5.82183837890625,112.84935151515164,37,3,18,28,16,23,18,32,21,37,9,12,18,29,13,22,21,18,5,16,0,3,0,0,4,1,1,0,0,3,3,0,0,2,2,0,0,0,1,3,1,0,3,1,0,1,0,0,3,0,0,0,3,1,0,2,0,0,2,4,2,0,0,2,0,1,0,1,2,1,0,1,3,4,0,2,1,0,0,0,0,0,2,1,0,2,1,1,0,2,3,5,0,2,1,2,0,0,1,3,2,0,0,1,2,0,1,1,2,4,1,1,0,2,1,1,0,2,2,4,3,0,2,0,0,1,1,0,1,2,1,0,0,1,2,0,2,1,0,0,2,0,5,0,0,1,0,1,1,2,4,0,1,0,1,0,1,0,1,0,1,0,5,2,1,2,1,1,1,1,1,3,0,1,2,2,1,1,1,2,2,1,0,1,0,0,1,0,1,0,1,3,0,0,0,0,0,0,0,1,1,0,2,1,0,1,0,0,0,0,2,1,0,0,0,2,3,1,0,0,1,2,0,0,2,0,1,0,0,1,0,1,3,3,0,0,0,0,1,1,3,0,0,0,2,1,0,0,2,2,3,0,1,1,1,0,4,0,2,0,2,0,1,1,0,0,2,2,0,1,3,1,1,0,0,1,0,4,2,4,1,0,0,0,3,0,0,1,4,1,1,1,1,2,0,1,1,1,2,1,2,0,0,0,1,0,1,3,0,2,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,2,0,2,0,2,0,0,2,1,2,1,1,0,2,0,0,0,1,2,0,0,0,2,1,1,1,0,0,1,0,2,1,1,2,2,1,2,0,0,1,1,0,3,2,0,2,0,0,1,2,0,4,0,0,0,1,1,3,2,0,0,0,1,2,1,0,1,1,1,0,3,2,1,0,0,1,2,0,0,1,5,0,3,0,0,1,0,0,0,3,121,96,87,37,52,32,17,10,0,18,1,1,11,18,9,6,14,0,12,5,0,0,14,23,1,16,8,8,1,7,2,4,20,4,10,35,0,0,37,14,24,Globin
1,16,9,0,18,43760.350600000085,6.25506591796875,111.34949262086536,39,1,21,30,15,32,16,22,19,40,6,9,22,15,26,18,15,29,3,15,0,2,0,0,3,0,0,2,0,0,1,0,0,3,1,0,0,0,0,2,1,0,5,0,0,0,0,3,3,0,0,0,4,1,0,4,0,0,3,1,4,1,0,2,0,0,0,0,2,3,0,1,3,2,0,5,1,1,2,1,0,0,0,3,3,3,1,2,1,3,3,0,0,2,3,2,0,0,1,1,1,0,0,1,1,0,2,2,0,0,1,1,1,3,0,0,1,5,0,4,4,0,3,0,0,2,1,0,0,2,0,0,1,1,0,2,0,3,0,0,1,0,1,3,2,0,0,4,2,1,1,1,3,0,3,0,1,1,1,1,1,1,1,4,2,1,0,2,0,2,2,3,2,0,0,1,0,0,1,0,0,1,1,1,1,0,1,2,1,1,2,6,0,0,1,0,0,0,0,2,2,1,2,2,0,1,0,0,0,0,2,2,0,0,0,2,2,0,0,0,2,0,0,0,4,0,1,0,1,1,0,2,3,1,2,0,0,1,0,1,3,1,3,1,1,0,1,0,0,0,0,1,0,1,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,5,2,1,3,1,1,0,0,0,1,0,2,0,2,1,0,1,0,1,4,0,0,0,0,2,0,0,1,4,2,3,0,3,0,1,0,1,3,2,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,4,0,0,0,0,2,0,0,2,1,2,1,1,0,2,1,0,0,0,0,0,1,0,0,0,1,1,0,2,0,0,0,0,1,2,0,0,1,0,4,0,1,0,2,0,0,2,0,3,0,0,0,2,1,3,0,0,0,0,0,3,1,1,0,0,1,2,0,1,1,1,1,0,3,1,1,1,0,0,1,1,1,2,1,0,3,1,4,2,0,0,1,1,126,97,75,33,61,34,13,4,0,19,0,0,9,21,8,4,22,0,17,11,1,1,18,17,0,12,6,11,0,9,0,5,24,5,9,32,0,0,28,10,25,Globin
2,15,8,0,22,46117.91990000006,6.11883544921875,112.20905085158165,40,2,26,27,18,25,15,26,26,32,6,8,24,19,20,22,20,32,4,19,0,3,0,0,1,0,0,1,1,3,3,0,0,5,0,0,0,1,6,3,1,0,4,0,1,0,1,0,2,0,0,0,0,3,0,5,0,0,1,1,3,0,0,1,0,0,0,1,2,2,0,1,3,0,1,3,1,0,0,1,0,1,0,3,1,1,1,0,0,3,0,0,0,3,2,1,0,0,0,2,1,0,0,1,2,0,1,0,0,0,3,1,1,1,0,0,0,3,2,5,3,0,1,0,0,3,1,0,1,1,0,0,0,0,1,2,1,2,0,0,1,0,2,0,0,0,0,3,1,5,2,1,0,0,3,0,1,1,1,2,0,2,2,1,2,0,1,1,0,2,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,4,2,1,0,2,2,0,2,1,0,0,0,0,0,1,0,1,2,0,1,0,0,1,0,2,4,0,0,0,1,2,0,0,0,1,0,1,0,0,0,1,0,2,3,1,2,0,2,3,0,0,0,0,1,1,1,2,1,4,2,2,1,0,3,0,3,0,3,1,3,1,1,3,0,0,1,2,1,0,0,1,0,2,1,7,1,0,2,0,1,0,0,4,1,0,1,0,1,2,0,1,4,2,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,2,0,1,3,0,2,1,0,1,3,0,0,0,0,2,0,2,1,0,0,1,0,0,0,4,3,0,3,0,3,0,2,2,1,3,2,2,0,1,0,0,1,0,0,1,1,0,0,0,2,4,0,1,1,0,1,0,1,1,0,0,4,2,4,1,1,1,2,0,1,2,0,2,1,0,1,0,0,3,1,1,1,0,0,3,0,0,1,0,0,1,0,0,0,2,1,1,3,2,1,0,0,0,3,0,0,3,2,0,4,1,1,2,0,1,0,2,131,96,80,41,61,27,17,7,0,17,1,0,10,18,10,5,17,0,20,10,0,0,15,20,1,11,8,11,1,11,1,5,25,5,11,35,0,0,36,9,25,Globin
2,14,10,0,22,44886.694500000034,5.62689208984375,110.83134444444453,41,2,18,30,16,29,14,27,25,34,9,10,22,24,11,22,19,30,5,17,0,2,1,0,1,0,0,2,1,2,2,0,0,4,2,1,0,1,3,3,2,0,5,1,1,0,0,0,2,0,0,0,1,2,0,3,0,0,4,1,3,0,0,1,0,0,0,0,2,2,0,2,1,0,0,3,0,0,1,0,0,0,0,5,1,2,1,1,0,1,1,0,2,1,0,1,0,0,3,1,0,1,0,1,3,0,3,1,1,1,2,2,0,0,0,0,0,3,1,4,2,0,1,0,0,3,1,2,0,3,1,0,1,0,4,3,1,1,0,0,1,0,3,1,1,1,0,2,0,3,1,0,0,0,2,0,1,1,0,2,0,1,3,3,1,1,0,1,0,3,1,3,1,0,0,2,0,0,1,1,1,1,0,0,1,0,2,1,1,0,0,2,0,0,2,0,0,0,0,1,2,0,0,2,0,1,0,0,1,0,1,2,0,0,0,3,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,3,2,1,2,0,0,1,0,0,2,1,2,1,3,2,0,2,0,1,1,1,0,2,3,3,2,0,4,0,1,2,0,1,0,0,1,0,1,0,7,0,1,1,0,1,0,1,3,1,0,0,0,3,3,0,1,0,3,2,0,1,0,0,0,0,1,1,0,0,2,0,2,1,2,0,1,5,2,2,1,1,1,1,0,0,0,0,2,0,0,1,0,0,1,0,0,1,2,0,0,1,0,3,0,1,0,0,2,4,1,1,4,1,1,1,0,0,1,1,0,0,0,1,2,1,0,2,1,2,0,2,1,0,0,3,4,2,1,1,0,3,0,0,2,0,5,1,0,1,2,0,6,1,0,1,1,1,2,0,1,0,1,2,2,0,0,1,0,0,0,4,2,0,0,0,1,0,0,2,2,1,0,4,1,2,2,1,1,1,2,133,100,82,38,50,31,14,6,0,20,2,0,9,22,13,2,15,0,11,7,0,0,18,18,0,14,6,11,1,11,1,4,29,5,8,38,0,0,33,11,26,Globin
2,15,14,0,22,45663.20480000007,5.92694091796875,111.64597750611264,44,2,19,27,15,26,15,23,18,30,8,14,22,30,19,22,15,37,6,17,0,4,0,0,4,0,1,1,0,2,3,0,1,3,1,0,0,1,5,3,1,1,3,1,1,0,0,0,2,0,0,0,1,1,0,4,0,0,2,1,5,1,0,3,0,0,0,0,4,2,0,2,3,2,0,2,0,0,3,0,0,0,0,3,0,2,4,2,0,1,2,5,0,1,0,0,0,1,2,1,0,1,0,1,4,0,4,4,1,1,1,1,1,0,0,0,0,2,1,5,3,0,0,0,0,5,1,0,0,1,1,0,1,2,2,1,2,1,0,0,2,1,2,0,0,0,1,1,0,1,1,0,2,0,2,0,1,2,1,3,1,0,2,1,1,2,0,0,0,4,1,4,0,0,0,0,0,0,1,1,0,1,2,0,0,1,3,1,3,2,1,2,1,0,0,0,0,0,0,3,1,1,1,1,0,0,1,0,1,0,1,4,0,0,0,3,2,0,0,0,1,3,0,0,0,0,0,0,2,2,0,1,2,1,3,0,0,1,0,0,1,0,3,1,2,1,0,1,0,1,0,2,0,2,2,2,3,0,3,0,1,2,0,1,1,0,0,1,2,0,5,0,0,1,0,2,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,2,0,0,0,3,0,1,5,1,0,0,0,1,1,0,0,0,0,2,0,2,2,0,0,2,0,0,0,3,0,0,1,0,2,0,3,0,2,3,2,3,0,1,1,1,1,0,0,1,1,0,0,0,2,1,1,2,0,0,0,0,1,1,1,0,1,3,1,1,0,0,2,1,2,2,0,2,2,0,1,2,0,2,1,1,2,1,1,2,0,0,1,1,0,3,0,1,1,0,0,1,3,2,0,0,1,0,1,0,2,0,3,0,1,1,4,1,2,3,2,2,129,98,90,38,52,29,15,7,0,17,2,0,10,23,11,4,14,0,11,7,0,0,16,21,0,16,7,9,1,10,1,5,29,5,8,33,0,0,34,13,33,Globin
2,18,10,0,22,43833.37220000007,6.21282958984375,110.41151687657448,39,2,19,22,15,35,18,23,19,42,8,10,21,31,15,22,13,24,4,15,0,2,0,0,7,1,0,0,1,8,3,0,0,2,3,0,0,1,4,1,0,0,3,0,0,0,0,0,3,0,1,0,4,0,0,2,0,0,0,1,4,0,0,3,0,0,0,1,3,2,0,1,3,0,0,2,1,0,1,0,0,1,2,7,0,2,1,3,0,1,0,0,0,2,1,1,0,1,2,2,3,0,0,2,1,1,0,2,1,3,1,0,0,2,1,1,0,3,1,7,2,0,1,0,0,0,0,0,1,0,2,0,1,1,1,2,1,1,0,0,3,0,6,3,1,2,0,1,0,4,3,0,1,0,2,1,1,1,0,1,0,0,0,1,3,0,1,1,1,1,1,2,0,0,1,1,0,0,1,1,0,0,0,0,0,0,2,0,1,0,3,3,1,0,0,0,0,0,0,0,0,2,1,1,0,1,2,0,0,0,1,2,0,0,0,5,3,2,0,0,0,2,0,0,0,0,2,0,1,3,0,1,2,3,1,0,0,0,0,1,4,0,0,0,1,0,0,0,2,2,0,1,0,1,2,0,2,0,1,0,1,1,2,1,0,0,2,1,0,0,2,0,1,2,0,0,0,3,2,0,1,0,0,1,1,0,0,1,1,3,1,1,0,1,1,0,0,2,2,1,0,1,1,2,2,0,1,2,1,0,0,1,1,3,0,0,0,1,2,0,0,1,0,1,1,0,0,0,1,1,0,2,0,4,0,2,0,0,2,1,0,0,0,3,0,0,0,1,1,2,0,1,0,2,1,0,3,0,0,0,0,2,2,0,1,1,3,0,1,1,1,1,0,1,1,0,2,1,0,1,2,1,4,0,0,1,1,0,2,0,0,1,1,0,1,0,4,1,1,3,2,2,3,0,0,0,4,2,0,1,2,3,0,1,0,1,1,0,5,1,2,130,97,82,34,52,35,17,8,1,17,1,0,11,22,11,5,16,0,16,3,0,1,16,24,0,13,7,8,0,7,1,4,27,4,7,30,0,0,33,11,26,Globin
3,20,16,0,21,46480.42400000006,6.47088623046875,113.0910559610707,33,3,15,33,16,29,20,28,28,23,16,16,22,21,15,21,21,27,3,21,1,3,0,0,1,0,0,1,2,4,3,0,1,1,0,0,1,3,1,2,1,0,4,0,1,1,0,0,2,0,0,0,1,4,0,3,1,0,2,0,3,1,1,0,0,1,0,2,2,1,0,0,3,0,0,2,0,1,1,1,0,2,0,2,0,2,0,0,1,1,0,2,2,0,0,1,0,1,1,1,1,0,0,1,2,0,0,0,0,0,1,1,0,1,0,0,0,1,1,4,1,0,3,0,1,4,1,0,2,4,0,0,1,2,3,2,1,2,0,0,2,1,2,3,0,0,0,2,0,1,1,0,1,0,4,1,1,0,0,1,1,1,1,2,2,0,0,1,1,1,2,3,0,2,1,0,0,0,1,2,1,0,0,0,0,0,2,0,1,0,3,2,0,0,3,1,0,0,0,1,2,1,1,3,0,1,2,0,0,0,1,2,0,0,0,1,0,0,0,0,1,4,0,1,0,0,0,0,2,2,0,2,1,1,3,0,0,1,1,1,3,0,1,1,1,2,2,2,0,1,1,1,0,3,2,2,1,0,5,0,0,1,0,1,1,0,1,0,0,1,5,0,1,2,0,1,2,1,0,3,0,1,0,0,4,2,0,2,2,0,1,0,1,1,0,0,1,0,2,1,0,0,1,0,3,0,1,2,3,1,1,0,2,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,0,0,1,0,3,0,2,0,1,2,0,1,2,4,1,0,1,0,0,1,2,0,0,1,2,3,1,2,1,1,2,0,1,2,1,1,2,1,3,2,1,1,3,0,0,3,0,4,0,0,1,1,1,1,2,2,0,0,1,3,0,1,2,0,2,1,1,0,1,1,1,0,4,2,2,0,0,2,1,2,0,1,3,0,3,1,2,4,2,2,0,3,126,94,85,40,63,30,16,7,0,16,1,1,12,20,14,7,18,0,11,11,0,0,19,17,1,18,7,10,1,9,2,3,25,5,9,32,0,0,29,12,25,Globin
4,15,14,0,22,45182.20410000007,5.48992919921875,112.3935425373136,35,4,17,37,16,25,15,32,26,30,11,14,19,18,13,22,14,33,4,17,0,0,0,0,3,0,2,2,0,2,2,0,0,3,1,0,0,1,3,2,2,0,5,1,1,0,0,1,2,0,0,0,2,2,0,2,1,1,4,1,4,0,0,4,0,0,0,1,2,1,0,1,2,1,0,2,0,0,0,0,0,0,0,4,0,1,2,0,2,0,1,0,1,1,0,0,0,0,2,1,0,0,0,0,3,0,7,1,0,2,1,0,0,2,0,0,0,2,1,2,0,0,3,0,1,6,0,1,2,1,1,0,1,2,3,0,0,2,0,0,2,1,3,1,1,0,1,3,1,3,1,0,1,0,1,0,2,0,1,2,0,2,3,1,2,1,0,1,0,1,0,2,1,1,1,0,0,0,1,3,0,1,0,0,0,0,2,1,2,1,1,3,1,0,2,0,0,0,0,0,3,0,2,3,0,2,0,0,0,0,2,2,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,3,1,1,3,0,0,2,0,1,2,0,2,1,2,1,2,1,1,2,0,1,0,1,0,3,1,0,2,0,1,1,0,1,0,0,1,0,1,0,3,0,1,1,1,0,0,1,1,1,1,1,0,0,2,0,0,0,1,0,0,0,1,1,1,0,2,0,3,1,3,0,2,1,5,0,1,3,0,1,1,1,1,4,0,0,1,0,1,0,0,1,1,0,2,0,0,0,3,0,0,0,0,3,0,2,1,1,2,4,3,1,1,1,1,0,0,0,1,2,0,0,0,2,2,2,0,0,0,0,0,1,2,0,0,2,2,2,2,0,0,3,0,0,4,0,4,3,0,1,1,0,4,0,2,0,1,1,3,0,0,2,1,2,0,0,0,1,3,1,1,9,2,0,1,0,1,2,0,1,2,1,0,1,1,0,3,0,0,1,4,115,106,86,37,54,25,20,6,0,22,1,1,14,21,8,2,10,0,9,6,1,1,19,20,1,9,8,12,1,9,2,3,27,6,10,34,0,0,32,17,28,Globin
4,14,24,0,22,44109.200600000084,5.01031494140625,111.95228578680225,33,4,21,29,21,26,14,21,20,33,10,24,13,29,9,22,15,33,4,13,0,2,1,0,3,0,1,1,0,2,3,0,0,2,1,0,1,0,2,1,1,1,2,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,4,2,3,1,0,2,0,0,0,1,4,3,0,1,1,0,0,3,0,2,4,1,0,0,0,4,0,2,1,0,2,1,2,1,0,1,0,2,0,2,1,1,1,0,1,3,3,1,3,3,1,2,0,1,0,0,1,1,0,3,1,3,1,0,1,0,3,3,0,0,0,1,1,1,3,3,0,1,1,1,1,0,1,0,1,0,1,3,0,2,0,4,1,0,1,0,1,0,1,1,0,3,3,1,1,1,2,2,1,0,1,2,1,2,0,0,1,3,2,0,1,1,1,0,0,1,0,0,1,0,1,1,3,2,1,0,0,0,0,0,0,0,0,2,2,1,0,0,3,0,1,0,1,1,0,0,0,3,0,1,0,0,0,2,0,0,0,0,1,0,3,2,1,1,2,2,2,0,1,0,1,1,4,0,1,0,1,1,0,0,1,4,1,0,1,0,1,0,2,1,2,0,0,0,1,3,2,0,0,2,0,1,4,0,0,2,0,2,0,2,2,0,1,0,0,2,4,0,0,2,1,4,1,0,0,2,1,2,1,0,1,0,1,0,1,0,2,0,1,2,1,0,0,0,2,1,0,0,1,1,0,0,1,2,0,0,1,0,0,0,1,1,0,2,0,1,0,0,0,2,1,1,2,6,1,0,1,0,0,0,1,2,0,0,0,2,1,1,2,1,1,3,0,2,1,0,2,1,0,1,1,0,1,4,0,1,0,0,3,3,0,1,1,0,5,2,0,0,0,0,1,0,0,0,0,0,2,0,0,5,3,1,0,2,1,0,0,0,2,1,0,2,1,2,0,1,1,0,2,0,2,1,4,109,97,103,38,43,28,17,9,0,23,1,1,12,20,11,7,6,0,11,3,0,0,9,28,2,24,9,10,1,7,3,4,23,4,9,25,0,0,32,12,24,Globin
4,17,9,0,22,44166.77300000008,5.92218017578125,111.81461518987362,42,4,15,25,18,24,17,26,11,38,9,9,26,29,19,22,22,19,4,16,0,2,0,0,4,0,0,0,1,2,3,0,1,1,0,0,0,0,3,2,2,0,1,1,1,0,1,1,4,1,0,1,2,0,0,4,0,0,1,2,2,0,0,2,0,1,0,1,2,1,1,3,3,2,0,3,1,0,0,0,0,0,1,4,2,2,0,1,0,1,1,1,0,2,0,1,0,0,1,2,1,0,1,0,4,0,3,1,0,3,0,2,0,2,1,0,2,6,2,5,3,0,2,1,0,3,3,0,0,1,2,0,1,0,1,1,1,3,1,0,1,0,2,1,0,3,0,2,1,2,3,0,0,0,3,1,0,1,1,2,0,2,5,2,2,1,2,1,1,2,1,3,0,0,0,1,1,0,1,1,1,0,0,0,1,0,2,1,1,1,3,2,1,1,0,0,0,0,0,0,1,0,4,0,0,1,4,0,0,0,3,1,0,0,0,3,3,1,0,0,0,1,0,0,0,0,1,0,2,1,0,1,4,3,0,0,0,0,1,0,5,0,1,0,2,0,1,0,0,1,1,1,1,2,1,0,4,0,2,0,1,1,0,1,1,0,0,0,0,0,4,0,0,1,0,2,0,4,0,0,0,0,0,2,2,0,0,2,0,2,2,0,0,1,1,1,0,2,0,0,0,0,0,0,3,0,1,4,3,0,0,2,2,3,0,0,1,1,1,0,2,1,0,0,1,0,0,0,3,0,0,1,0,2,0,1,1,0,3,3,1,2,1,3,0,0,0,0,1,2,0,0,0,1,1,1,1,1,0,2,0,2,1,0,1,1,2,2,1,2,0,0,0,0,1,0,1,0,0,0,2,0,1,1,0,0,1,2,1,0,0,1,0,1,0,0,1,1,1,1,0,0,2,1,0,0,1,1,0,1,3,5,0,2,1,3,0,0,1,0,4,136,92,78,38,47,39,15,10,0,13,0,2,8,17,12,5,15,0,13,5,0,0,14,21,2,12,9,9,2,9,2,4,25,5,6,36,0,0,36,10,26,Globin
1,10,2,0,14,15241.096699999984,7.95391845703125,107.33166690140834,19,1,9,4,9,8,10,1,11,16,1,2,8,1,3,14,11,10,1,3,0,0,0,0,2,0,1,1,0,2,0,0,0,1,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,3,1,0,0,0,0,0,0,0,1,0,3,0,1,2,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,4,1,1,1,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,0,1,1,0,0,1,0,2,1,1,0,1,0,0,0,1,0,0,0,0,3,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3,1,0,0,0,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,3,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,1,0,2,0,0,1,1,0,2,0,0,1,1,60,28,16,13,24,20,0,2,0,5,0,0,5,3,4,2,10,0,10,3,1,0,5,5,0,1,0,1,0,6,0,4,3,2,3,10,0,1,13,4,8,Globin
3,23,18,0,22,44950.43260000005,5.87774658203125,113.51119343434357,27,3,22,25,18,27,23,22,20,34,14,18,18,25,13,22,16,28,4,17,0,0,0,0,1,0,0,1,1,2,4,0,0,1,0,0,0,0,3,2,0,0,2,0,0,1,0,0,3,1,0,1,3,2,0,4,0,0,5,3,2,1,0,1,0,0,0,2,2,1,0,3,2,3,0,2,2,0,1,1,0,2,2,3,0,3,0,0,1,2,3,0,0,2,0,1,0,1,0,1,2,0,0,0,3,0,2,2,1,1,1,0,0,1,1,0,1,2,3,3,3,1,0,0,0,2,1,1,1,1,0,0,0,3,1,1,2,2,2,0,3,1,0,2,2,1,0,3,0,2,0,0,1,1,1,0,1,0,1,2,3,0,1,1,1,2,1,0,1,0,1,3,1,0,1,3,1,0,1,2,2,0,0,2,0,0,2,0,1,0,1,3,1,0,0,1,0,0,1,0,1,0,2,1,0,1,3,0,0,0,1,2,0,0,0,1,6,1,0,0,0,1,0,0,0,0,2,0,2,1,0,1,3,2,0,0,0,0,1,2,6,1,0,0,3,0,0,0,1,2,0,0,1,0,1,1,1,0,2,0,0,0,1,1,2,0,1,1,1,1,2,2,4,1,0,2,0,2,1,0,1,0,0,1,3,0,1,2,1,2,1,0,3,1,1,0,0,2,1,1,2,0,1,0,2,0,1,2,2,0,0,0,1,0,0,0,1,1,1,0,0,2,0,1,2,1,0,0,3,1,0,2,0,1,0,1,0,1,2,1,2,1,0,1,1,0,0,0,1,2,0,1,1,3,2,1,2,0,0,2,0,2,2,0,2,2,2,2,2,1,0,1,0,0,3,0,3,3,0,1,1,2,3,2,0,0,1,0,2,0,1,1,1,0,1,0,0,0,2,1,1,0,1,1,0,0,2,1,1,1,0,3,0,3,1,0,1,0,1,0,3,110,98,90,39,56,30,18,10,0,26,1,1,13,20,9,9,14,0,14,6,0,0,9,25,1,14,9,7,1,6,2,4,23,5,10,30,0,0,30,17,22,Globin
3,16,8,0,18,43885.20720000006,5.73614501953125,111.66719389312993,38,3,19,30,13,34,16,23,11,39,7,8,24,28,26,18,11,25,4,16,0,6,0,0,1,1,0,1,0,2,1,0,0,2,2,0,0,0,1,2,1,0,2,1,1,0,0,1,3,0,0,0,2,2,0,3,0,0,2,2,4,1,0,2,0,0,0,0,4,5,1,1,3,1,1,5,0,0,1,1,0,1,0,3,3,2,2,3,1,1,1,3,1,2,3,3,1,0,1,1,1,0,0,2,1,0,2,1,0,1,0,0,1,4,0,0,0,7,0,5,2,0,1,0,0,4,1,0,1,5,0,0,0,0,0,2,0,1,0,0,3,0,4,1,1,3,0,2,5,1,1,0,4,0,2,1,1,1,0,3,1,1,2,2,2,0,1,1,1,1,3,2,0,0,0,0,0,2,1,0,0,0,1,1,0,0,1,0,1,1,0,4,0,1,0,0,0,0,0,1,2,0,2,1,0,1,0,0,0,0,1,0,0,0,1,4,2,1,1,0,3,2,0,0,4,0,1,0,1,2,0,1,3,2,2,0,0,1,0,1,4,0,1,0,1,0,1,0,0,1,0,2,0,2,0,2,0,0,3,1,1,0,2,1,0,0,0,2,0,1,1,1,1,2,1,0,0,0,0,2,0,2,0,1,1,0,0,0,1,3,0,0,0,0,1,0,2,0,1,0,2,0,2,0,3,0,1,3,1,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,1,1,1,1,3,0,2,2,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,2,3,0,0,1,1,2,0,0,0,2,0,4,1,0,5,0,1,1,3,0,2,0,0,0,0,0,1,1,1,0,1,1,1,0,2,2,2,2,0,1,2,1,0,0,0,1,0,0,2,1,1,1,1,3,3,0,1,1,3,125,94,85,33,53,30,16,2,0,16,1,1,9,21,8,6,14,1,15,7,1,1,13,18,0,17,4,9,1,12,0,6,24,3,11,31,0,0,36,10,30,Globin
